,id,standard_drug_name,gene,dataset,cancer_type,pvalue,effect_size,provided_pvalue,provided_effect_size,n_mut,n_wt,provided_n_mut,provided_n_wt
11553,43549423,3-Cl-AHPC,DSC3,All,pancan,0.57888,0.555021,,,41,667,,
11554,43549424,3-Cl-AHPC,BTN3A3,All,pancan,0.282564,-1.07458,,,30,678,,
11555,43549425,3-Cl-AHPC,IMMT,All,pancan,0.0894316,1.6984,,,75,633,,
11556,43549426,3-Cl-AHPC,CACNB2,All,pancan,0.439228,0.773497,,,35,673,,
11557,43549427,3-Cl-AHPC,SETD9,All,pancan,0.60408,-0.518542,,,10,698,,
11558,43549428,3-Cl-AHPC,OR5AU1,All,pancan,0.223963,1.21606,,,34,674,,
11559,43549429,3-Cl-AHPC,TMEM119,All,pancan,0.701995,-0.382629,,,20,688,,
11560,43549430,3-Cl-AHPC,CYP2C8,All,pancan,0.268671,-1.10613,,,42,666,,
11561,43549431,3-Cl-AHPC,PRNP,All,pancan,0.323893,-0.986489,,,31,677,,
11562,43549432,3-Cl-AHPC,ANKRD6,All,pancan,0.590096,-0.538696,,,84,624,,
11563,43549433,3-Cl-AHPC,SYT12,All,pancan,0.753125,-0.314522,,,22,686,,
11564,43549434,3-Cl-AHPC,EME1,All,pancan,0.24718,-1.15723,,,65,643,,
11565,43549435,3-Cl-AHPC,TMEM235,All,pancan,0.578269,0.555915,,,10,698,,
11566,43549436,3-Cl-AHPC,ZFP57,All,pancan,0.827204,0.218289,,,34,674,,
11567,43549437,3-Cl-AHPC,CIAPIN1,All,pancan,0.366102,-0.903799,,,16,692,,
11568,43549438,3-Cl-AHPC,H4C6,All,pancan,0.812896,-0.236692,,,10,698,,
11569,43549439,3-Cl-AHPC,GYPC,All,pancan,0.843932,0.196866,,,11,697,,
11570,43549440,3-Cl-AHPC,GALK1,All,pancan,0.936654,0.0794759,,,31,677,,
11571,43549441,3-Cl-AHPC,MAP4,All,pancan,0.193441,-1.30047,,,38,670,,
11572,43549442,3-Cl-AHPC,BLNK,All,pancan,0.840222,0.20161,,,25,683,,
11573,43549443,3-Cl-AHPC,TUB,All,pancan,0.908842,-0.114499,,,31,677,,
11574,43549444,3-Cl-AHPC,KIF23,All,pancan,0.00240418,-3.03515,,,27,681,,
11575,43549445,3-Cl-AHPC,TMEM70,All,pancan,0.709746,-0.372197,,,14,694,,
11576,43549446,3-Cl-AHPC,RXRG,All,pancan,0.226092,-1.21049,,,26,682,,
11577,43549447,3-Cl-AHPC,FAM149B1,All,pancan,0.91434,0.107566,,,16,692,,
11578,43549448,3-Cl-AHPC,ADAMTS7,All,pancan,0.966852,0.0415563,,,162,546,,
11579,43549449,3-Cl-AHPC,EPHA2,All,pancan,0.822913,-0.2238,,,67,641,,
11580,43549450,3-Cl-AHPC,SBF2,All,pancan,0.800365,-0.252874,,,62,646,,
11581,43549451,3-Cl-AHPC,SUCLG1,All,pancan,0.494415,0.683303,,,12,696,,
11582,43549452,3-Cl-AHPC,UNC13B,All,pancan,0.317727,-0.999141,,,70,638,,
11583,43549453,3-Cl-AHPC,PHKG1,All,pancan,0.514118,0.652439,,,28,680,,
11584,43549454,3-Cl-AHPC,CYP39A1,All,pancan,0.380689,-0.876628,,,30,678,,
11585,43549455,3-Cl-AHPC,MAGEC3,All,pancan,0.978588,0.0268387,,,46,662,,
11586,43549456,3-Cl-AHPC,SSX3,All,pancan,0.261357,-1.12319,,,14,694,,
11587,43549457,3-Cl-AHPC,VMP1,All,pancan,0.285404,1.06826,,,13,695,,
11588,43549458,3-Cl-AHPC,SUCO,All,pancan,0.299806,-1.03685,,,62,646,,
11589,43549459,3-Cl-AHPC,CFAP54,All,pancan,0.0207484,2.31253,,,88,620,,
11590,43549460,3-Cl-AHPC,SH3BP1,All,pancan,0.73088,-0.343955,,,27,681,,
11591,43549461,3-Cl-AHPC,SLC25A39,All,pancan,0.597542,0.527939,,,14,694,,
11592,43549462,3-Cl-AHPC,INTS10,All,pancan,0.250584,1.14893,,,23,685,,
11593,43549463,3-Cl-AHPC,SEBOX,All,pancan,0.946614,-0.0669589,,,10,698,,
11594,43549464,3-Cl-AHPC,PRR14L,All,pancan,0.157349,-1.41404,,,71,637,,
11595,43549465,3-Cl-AHPC,GBF1,All,pancan,0.234709,-1.18832,,,62,646,,
11596,43549466,3-Cl-AHPC,NT5DC1,All,pancan,0.0895109,-1.69798,,,20,688,,
11597,43549467,3-Cl-AHPC,TMEM109,All,pancan,0.845372,0.195026,,,12,696,,
11598,43549468,3-Cl-AHPC,LARP6,All,pancan,0.539233,0.613974,,,17,691,,
11599,43549469,3-Cl-AHPC,CNKSR1,All,pancan,0.32233,-0.989681,,,67,641,,
11600,43549470,3-Cl-AHPC,TENM1,All,pancan,0.605885,-0.515957,,,97,611,,
11601,43549471,3-Cl-AHPC,ADD3,All,pancan,0.370637,-0.895281,,,52,656,,
11602,43549472,3-Cl-AHPC,ADCY2,All,pancan,0.594613,-0.532163,,,33,675,,
11603,43549473,3-Cl-AHPC,FAM110A,All,pancan,0.720584,-0.357679,,,14,694,,
11604,43549474,3-Cl-AHPC,MMP27,All,pancan,0.499757,0.674872,,,31,677,,
11605,43549475,3-Cl-AHPC,DAB2IP,All,pancan,0.670117,-0.425988,,,85,623,,
11606,43549476,3-Cl-AHPC,VEPH1,All,pancan,0.71684,-0.362685,,,77,631,,
11607,43549477,3-Cl-AHPC,OR5T2,All,pancan,0.806411,0.245059,,,41,667,,
11608,43549478,3-Cl-AHPC,TPRA1,All,pancan,0.544389,0.606189,,,24,684,,
11609,43549479,3-Cl-AHPC,UBA5,All,pancan,0.396348,-0.848162,,,16,692,,
11610,43549480,3-Cl-AHPC,SCAF1,All,pancan,0.559462,0.583641,,,108,600,,
11611,43549481,3-Cl-AHPC,CCNI,All,pancan,0.568726,-0.569929,,,10,698,,
11612,43549482,3-Cl-AHPC,SCAF8,All,pancan,0.0270077,-2.21141,,,31,677,,
11613,43549483,3-Cl-AHPC,ZNF587B,All,pancan,0.0761259,-1.77362,,,21,687,,
11614,43549484,3-Cl-AHPC,TIMELESS,All,pancan,0.238899,-1.17774,,,52,656,,
11615,43549485,3-Cl-AHPC,FGL2,All,pancan,0.129058,-1.51783,,,17,691,,
11616,43549486,3-Cl-AHPC,MYH2,All,pancan,0.863491,0.171932,,,99,609,,
11617,43549487,3-Cl-AHPC,SLC16A14,All,pancan,0.0360278,2.09661,,,26,682,,
11618,43549488,3-Cl-AHPC,CHRNB4,All,pancan,0.592416,-0.535339,,,23,685,,
11619,43549489,3-Cl-AHPC,PTPN12,All,pancan,0.352739,-0.929289,,,37,671,,
11620,43549490,3-Cl-AHPC,TRIM51GP,All,pancan,0.060777,-1.87511,,,41,667,,
11621,43549491,3-Cl-AHPC,FILIP1,All,pancan,0.378183,0.881249,,,59,649,,
11622,43549492,3-Cl-AHPC,GBP5,All,pancan,0.684654,-0.406121,,,81,627,,
11623,43549493,3-Cl-AHPC,OSBPL7,All,pancan,0.26916,-1.105,,,28,680,,
11624,43549494,3-Cl-AHPC,WIPF2,All,pancan,0.700922,0.384076,,,14,694,,
11625,43549495,3-Cl-AHPC,PLEKHS1,All,pancan,0.333822,0.966444,,,37,671,,
11626,43549496,3-Cl-AHPC,TMUB2,All,pancan,0.0174154,-2.37782,,,10,698,,
11627,43549497,3-Cl-AHPC,ZNRF3,All,pancan,0.26753,-1.10877,,,28,680,,
11628,43549498,3-Cl-AHPC,CNDP1,All,pancan,0.612827,-0.506042,,,31,677,,
11629,43549499,3-Cl-AHPC,TSPAN10,All,pancan,0.242778,-1.16807,,,22,686,,
11630,43549500,3-Cl-AHPC,VRK3,All,pancan,0.471263,0.720426,,,45,663,,
11631,43549501,3-Cl-AHPC,ARMC2,All,pancan,0.410721,-0.822625,,,32,676,,
11632,43549502,3-Cl-AHPC,LRRC23,All,pancan,0.585299,-0.545662,,,20,688,,
11633,43549503,3-Cl-AHPC,CA3,All,pancan,0.173959,-1.35959,,,15,693,,
11634,43549504,3-Cl-AHPC,LETM1,All,pancan,0.597725,-0.527675,,,34,674,,
11635,43549505,3-Cl-AHPC,SLC6A7,All,pancan,0.765948,0.29768,,,33,675,,
11636,43549506,3-Cl-AHPC,SPEF2,All,pancan,0.379381,0.879038,,,109,599,,
11637,43549507,3-Cl-AHPC,PIAS1,All,pancan,0.889865,-0.138475,,,16,692,,
11638,43549508,3-Cl-AHPC,HACD4,All,pancan,0.281201,-1.07763,,,12,696,,
11639,43549509,3-Cl-AHPC,CENPF,All,pancan,0.568547,0.570193,,,117,591,,
11640,43549510,3-Cl-AHPC,GFM1,All,pancan,0.505511,-0.665843,,,35,673,,
11641,43549511,3-Cl-AHPC,HTN3,All,pancan,0.208704,-1.25714,,,13,695,,
11642,43549512,3-Cl-AHPC,SEC16B,All,pancan,0.654454,-0.447583,,,58,650,,
11643,43549513,3-Cl-AHPC,LIF,All,pancan,0.713074,0.367731,,,11,697,,
11644,43549514,3-Cl-AHPC,EGR1,All,pancan,0.0103525,-2.56383,,,22,686,,
11645,43549515,3-Cl-AHPC,BAZ1A,All,pancan,0.645038,0.460667,,,38,670,,
11646,43549516,3-Cl-AHPC,PCSK1,All,pancan,0.923598,-0.095902,,,44,664,,
11647,43549517,3-Cl-AHPC,GCNT4,All,pancan,0.530707,-0.626928,,,14,694,,
11648,43549518,3-Cl-AHPC,NFKB1,All,pancan,0.543118,-0.608104,,,37,671,,
11649,43549519,3-Cl-AHPC,IQCE,All,pancan,0.304975,-1.02582,,,58,650,,
11650,43549520,3-Cl-AHPC,ARMC5,All,pancan,0.491241,0.688337,,,56,652,,
11651,43549521,3-Cl-AHPC,TSPYL6,All,pancan,0.00840954,-2.63517,,,40,668,,
11652,43549522,3-Cl-AHPC,RELL2,All,pancan,0.270589,-1.10171,,,11,697,,
11653,43549523,3-Cl-AHPC,SLC5A7,All,pancan,0.361803,-0.911936,,,27,681,,
11654,43549524,3-Cl-AHPC,ROPN1B,All,pancan,0.951266,0.0611177,,,30,678,,
11655,43549525,3-Cl-AHPC,RAD51AP2,All,pancan,0.522389,-0.639667,,,54,654,,
11656,43549526,3-Cl-AHPC,ATXN10,All,pancan,0.578769,-0.555184,,,12,696,,
11657,43549527,3-Cl-AHPC,SPATA31E1,All,pancan,0.416661,-0.812228,,,103,605,,
11658,43549528,3-Cl-AHPC,ZNF235,All,pancan,0.0750084,-1.78041,,,33,675,,
11659,43549529,3-Cl-AHPC,DUSP10,All,pancan,0.32223,-0.989886,,,14,694,,
11660,43549530,3-Cl-AHPC,RFPL4B,All,pancan,0.247181,-1.15722,,,13,695,,
11661,43549531,3-Cl-AHPC,FZD7,All,pancan,0.244402,-1.16405,,,45,663,,
11662,43549532,3-Cl-AHPC,C7orf50,All,pancan,0.787127,-0.270044,,,22,686,,
11663,43549533,3-Cl-AHPC,LGALS16,All,pancan,0.232678,-1.19349,,,22,686,,
11664,43549534,3-Cl-AHPC,SLC51A,All,pancan,0.0126096,-2.49461,,,10,698,,
11665,43549535,3-Cl-AHPC,MICALL1,All,pancan,0.256772,-1.13405,,,37,671,,
11666,43549536,3-Cl-AHPC,FAH,All,pancan,0.213553,1.24386,,,24,684,,
11667,43549537,3-Cl-AHPC,ACRBP,All,pancan,0.46354,-0.73303,,,49,659,,
11668,43549538,3-Cl-AHPC,ZC3H12D,All,pancan,0.176804,-1.35066,,,15,693,,
11669,43549539,3-Cl-AHPC,TAAR9,All,pancan,0.568695,-0.569974,,,16,692,,
11670,43549540,3-Cl-AHPC,HOXD3,All,pancan,0.910362,0.112582,,,34,674,,
11671,43549541,3-Cl-AHPC,ZMAT1,All,pancan,0.258052,-1.13101,,,22,686,,
11672,43549542,3-Cl-AHPC,ZNF385D,All,pancan,0.660916,0.438649,,,24,684,,
11673,43549543,3-Cl-AHPC,BOD1L1,All,pancan,0.131904,1.50664,,,123,585,,
11674,43549544,3-Cl-AHPC,PYCR1,All,pancan,0.377334,0.882818,,,20,688,,
11675,43549545,3-Cl-AHPC,GNA13,All,pancan,0.72356,0.353704,,,22,686,,
11676,43549546,3-Cl-AHPC,CARM1,All,pancan,0.331243,-0.971613,,,19,689,,
11677,43549547,3-Cl-AHPC,TMCO6,All,pancan,0.242555,-1.16862,,,23,685,,
11678,43549548,3-Cl-AHPC,SLC9A9,All,pancan,0.935827,0.0805162,,,46,662,,
11679,43549549,3-Cl-AHPC,SERTAD4,All,pancan,0.648227,-0.456227,,,16,692,,
11680,43549550,3-Cl-AHPC,ADH1A,All,pancan,0.48816,0.693239,,,13,695,,
11681,43549551,3-Cl-AHPC,RPH3AL,All,pancan,0.569232,-0.569183,,,21,687,,
11682,43549552,3-Cl-AHPC,SBNO2,All,pancan,0.0538524,-1.92802,,,35,673,,
11683,43549553,3-Cl-AHPC,PYGL,All,pancan,0.307327,-1.02085,,,21,687,,
11684,43549554,3-Cl-AHPC,PCDH18,All,pancan,0.48305,-0.701405,,,37,671,,
11685,43549555,3-Cl-AHPC,LIPM,All,pancan,0.766517,0.296934,,,36,672,,
11686,43549556,3-Cl-AHPC,MOCS1,All,pancan,0.655627,0.445959,,,28,680,,
11687,43549557,3-Cl-AHPC,NCR3LG1,All,pancan,0.714072,-0.366393,,,23,685,,
11688,43549558,3-Cl-AHPC,SIPA1L2,All,pancan,0.572121,-0.56493,,,93,615,,
11689,43549559,3-Cl-AHPC,PCIF1,All,pancan,0.456596,-0.744464,,,26,682,,
11690,43549560,3-Cl-AHPC,PTPMT1,All,pancan,0.624873,0.488956,,,10,698,,
11691,43549561,3-Cl-AHPC,BMPR1A,All,pancan,0.264169,1.11659,,,14,694,,
11692,43549562,3-Cl-AHPC,TMEM169,All,pancan,0.634703,-0.475118,,,18,690,,
11693,43549563,3-Cl-AHPC,MTHFD1,All,pancan,0.637364,-0.471388,,,42,666,,
11694,43549564,3-Cl-AHPC,OR5B12,All,pancan,0.241652,1.17087,,,18,690,,
11695,43549565,3-Cl-AHPC,ZNF579,All,pancan,0.76091,-0.304286,,,17,691,,
11696,43549566,3-Cl-AHPC,OR11H6,All,pancan,0.886749,-0.142419,,,18,690,,
11697,43549567,3-Cl-AHPC,UGT3A1,All,pancan,0.240075,1.1748,,,53,655,,
11698,43549568,3-Cl-AHPC,LCE2C,All,pancan,0.983849,-0.0202434,,,10,698,,
11699,43549569,3-Cl-AHPC,MYT1,All,pancan,0.91096,-0.111828,,,46,662,,
11700,43549570,3-Cl-AHPC,SPARC,All,pancan,0.83378,-0.209856,,,14,694,,
11701,43549571,3-Cl-AHPC,CDH1,All,pancan,0.767821,-0.295226,,,46,662,,
11702,43549572,3-Cl-AHPC,ZNF462,All,pancan,0.224653,-1.21425,,,73,635,,
11703,43549573,3-Cl-AHPC,FBRS,All,pancan,0.111307,-1.59234,,,35,673,,
11704,43549574,3-Cl-AHPC,ADAMTS18,All,pancan,0.954684,0.0568257,,,91,617,,
11705,43549575,3-Cl-AHPC,KCNH8,All,pancan,0.584571,-0.54672,,,56,652,,
11706,43549576,3-Cl-AHPC,UNCX,All,pancan,0.0509317,-1.95205,,,14,694,,
11707,43549577,3-Cl-AHPC,KXD1,All,pancan,0.0512246,-1.94959,,,10,698,,
11708,43549578,3-Cl-AHPC,MGAT1,All,pancan,0.0910336,-1.68997,,,23,685,,
11709,43549579,3-Cl-AHPC,PTGES2,All,pancan,0.637595,-0.471063,,,16,692,,
11710,43549580,3-Cl-AHPC,RFX6,All,pancan,0.909474,-0.113701,,,56,652,,
11711,43549581,3-Cl-AHPC,ADAT1,All,pancan,0.896408,0.1302,,,41,667,,
11712,43549582,3-Cl-AHPC,ZNF454,All,pancan,0.0306317,-2.16182,,,32,676,,
11713,43549583,3-Cl-AHPC,TBXAS1,All,pancan,0.403699,0.835033,,,116,592,,
11714,43549584,3-Cl-AHPC,C1QL3,All,pancan,0.473442,-0.716889,,,11,697,,
11715,43549585,3-Cl-AHPC,TMEM8B,All,pancan,0.871174,0.162167,,,28,680,,
11716,43549586,3-Cl-AHPC,RNF43,All,pancan,0.0473199,1.98343,,,79,629,,
11717,43549587,3-Cl-AHPC,EPC2,All,pancan,0.847447,0.192376,,,29,679,,
11718,43549588,3-Cl-AHPC,DSC2,All,pancan,0.386545,0.8659,,,43,665,,
11719,43549589,3-Cl-AHPC,BIN2,All,pancan,0.483006,0.701476,,,26,682,,
11720,43549590,3-Cl-AHPC,TBCD,All,pancan,0.203077,1.27283,,,52,656,,
11721,43549591,3-Cl-AHPC,ADD2,All,pancan,0.0906722,-1.69186,,,42,666,,
11722,43549592,3-Cl-AHPC,RORB,All,pancan,0.547094,0.602121,,,16,692,,
11723,43549593,3-Cl-AHPC,KCNS1,All,pancan,0.181198,-1.33708,,,47,661,,
11724,43549594,3-Cl-AHPC,S1PR3,All,pancan,0.795466,0.25922,,,41,667,,
11725,43549595,3-Cl-AHPC,PNMA8A,All,pancan,0.548353,0.60023,,,30,678,,
11726,43549596,3-Cl-AHPC,RAD51AP1,All,pancan,0.305812,-1.02405,,,22,686,,
11727,43549597,3-Cl-AHPC,LRRTM1,All,pancan,0.200803,-1.27927,,,38,670,,
11728,43549598,3-Cl-AHPC,CPLX3,All,pancan,0.655907,-0.445571,,,12,696,,
11729,43549599,3-Cl-AHPC,WEE2,All,pancan,0.793049,0.262353,,,35,673,,
11730,43549600,3-Cl-AHPC,GCKR,All,pancan,0.226224,1.21014,,,39,669,,
11731,43549601,3-Cl-AHPC,PGM2L1,All,pancan,0.422521,-0.802056,,,21,687,,
11732,43549602,3-Cl-AHPC,DNAJB1,All,pancan,0.184122,-1.32817,,,12,696,,
11733,43549603,3-Cl-AHPC,TYMP,All,pancan,0.304495,-1.02684,,,14,694,,
11734,43549604,3-Cl-AHPC,LRRC72,All,pancan,0.650594,-0.452938,,,18,690,,
11735,43549605,3-Cl-AHPC,CHST3,All,pancan,0.84817,0.191454,,,17,691,,
11736,43549606,3-Cl-AHPC,LGALS14,All,pancan,0.49802,-0.677609,,,12,696,,
11737,43549607,3-Cl-AHPC,ZIC2,All,pancan,0.277075,1.08691,,,10,698,,
11738,43549608,3-Cl-AHPC,PPM1A,All,pancan,0.852517,0.185908,,,19,689,,
11739,43549609,3-Cl-AHPC,OR51Q1,All,pancan,0.159329,-1.40733,,,33,675,,
11740,43549610,3-Cl-AHPC,HLA-E,All,pancan,0.371837,-0.893038,,,21,687,,
11741,43549611,3-Cl-AHPC,DTD1,All,pancan,0.571973,-0.565149,,,12,696,,
11742,43549612,3-Cl-AHPC,KDM4F,All,pancan,0.739016,-0.333157,,,37,671,,
11743,43549613,3-Cl-AHPC,OGFRL1,All,pancan,0.516539,-0.648689,,,19,689,,
11744,43549614,3-Cl-AHPC,FNDC11,All,pancan,0.42884,-0.791178,,,11,697,,
11745,43549615,3-Cl-AHPC,PARP2,All,pancan,0.596714,-0.529132,,,51,657,,
11746,43549616,3-Cl-AHPC,CCT8,All,pancan,0.950921,-0.0615502,,,26,682,,
11747,43549617,3-Cl-AHPC,NR5A2,All,pancan,0.0649663,1.84549,,,20,688,,
11748,43549618,3-Cl-AHPC,MACROH2A2,All,pancan,0.117194,-1.56666,,,14,694,,
11749,43549619,3-Cl-AHPC,IL36RN,All,pancan,0.881403,0.149191,,,27,681,,
11750,43549620,3-Cl-AHPC,ABRA,All,pancan,0.19404,1.29872,,,20,688,,
11751,43549621,3-Cl-AHPC,ISLR,All,pancan,0.943018,-0.0714773,,,27,681,,
11752,43549622,3-Cl-AHPC,SLC25A25,All,pancan,0.0533599,-1.932,,,20,688,,
11753,43549623,3-Cl-AHPC,MICU2,All,pancan,0.642769,0.463831,,,15,693,,
11754,43549624,3-Cl-AHPC,PDE4D,All,pancan,0.339077,0.95599,,,30,678,,
11755,43549625,3-Cl-AHPC,USP50,All,pancan,0.938465,-0.0771988,,,15,693,,
11756,43549626,3-Cl-AHPC,FOXS1,All,pancan,0.500832,-0.673182,,,28,680,,
11757,43549627,3-Cl-AHPC,CDC42EP1,All,pancan,0.6765,0.417244,,,22,686,,
11758,43549628,3-Cl-AHPC,TSHZ2,All,pancan,0.706519,0.376536,,,55,653,,
11759,43549629,3-Cl-AHPC,ZNF71,All,pancan,0.497067,-0.679112,,,37,671,,
11760,43549630,3-Cl-AHPC,OR10G3,All,pancan,0.948321,0.0648149,,,37,671,,
11761,43549631,3-Cl-AHPC,DHCR24,All,pancan,0.713465,-0.367207,,,16,692,,
11762,43549632,3-Cl-AHPC,NDFIP2,All,pancan,0.00415211,-2.86637,,,23,685,,
11763,43549633,3-Cl-AHPC,FCAR,All,pancan,0.731602,0.342995,,,27,681,,
11764,43549634,3-Cl-AHPC,MCOLN1,All,pancan,0.255646,-1.13674,,,21,687,,
11765,43549635,3-Cl-AHPC,LAX1,All,pancan,0.765968,0.297653,,,37,671,,
11766,43549636,3-Cl-AHPC,PLOD2,All,pancan,0.0334854,-2.12621,,,36,672,,
11767,43549637,3-Cl-AHPC,IFT140,All,pancan,0.774662,-0.286282,,,88,620,,
11768,43549638,3-Cl-AHPC,SCCPDH,All,pancan,0.251426,-1.14689,,,22,686,,
11769,43549639,3-Cl-AHPC,UPP2,All,pancan,0.557165,0.587058,,,10,698,,
11770,43549640,3-Cl-AHPC,NPC1,All,pancan,0.273442,-1.09517,,,46,662,,
11771,43549641,3-Cl-AHPC,MDP1,All,pancan,0.447073,-0.760304,,,13,695,,
11772,43549642,3-Cl-AHPC,NRXN2,All,pancan,0.907555,-0.116123,,,60,648,,
11773,43549643,3-Cl-AHPC,ZNF679,All,pancan,0.722835,-0.354673,,,38,670,,
11774,43549644,3-Cl-AHPC,GPR151,All,pancan,0.511786,0.656059,,,18,690,,
11775,43549645,3-Cl-AHPC,DHRS7B,All,pancan,0.816131,-0.232525,,,11,697,,
11776,43549646,3-Cl-AHPC,ZBTB6,All,pancan,0.309145,1.01702,,,11,697,,
11777,43549647,3-Cl-AHPC,LRRC32,All,pancan,0.277428,-1.08612,,,29,679,,
11778,43549648,3-Cl-AHPC,IL34,All,pancan,0.352108,-0.930508,,,20,688,,
11779,43549649,3-Cl-AHPC,NUGGC,All,pancan,0.591107,-0.537232,,,48,660,,
11780,43549650,3-Cl-AHPC,PNKD,All,pancan,0.714404,-0.365948,,,31,677,,
11781,43549651,3-Cl-AHPC,IFT74,All,pancan,0.0265455,-2.21814,,,20,688,,
11782,43549652,3-Cl-AHPC,DOLK,All,pancan,0.529453,-0.628842,,,20,688,,
11783,43549653,3-Cl-AHPC,MEF2A,All,pancan,0.302696,-1.03067,,,40,668,,
11784,43549654,3-Cl-AHPC,CIB4,All,pancan,0.982245,-0.022255,,,16,692,,
11785,43549655,3-Cl-AHPC,ZDBF2,All,pancan,0.63302,0.477481,,,153,555,,
11786,43549656,3-Cl-AHPC,ESRP2,All,pancan,0.253842,1.14107,,,58,650,,
11787,43549657,3-Cl-AHPC,FUCA2,All,pancan,0.786679,-0.270625,,,26,682,,
11788,43549658,3-Cl-AHPC,VCP,All,pancan,0.0277541,-2.20074,,,32,676,,
11789,43549659,3-Cl-AHPC,HLA-DQB1,All,pancan,0.248277,1.15454,,,33,675,,
11790,43549660,3-Cl-AHPC,GNL3,All,pancan,0.990754,0.0115889,,,29,679,,
11791,43549661,3-Cl-AHPC,ZNF577,All,pancan,0.562579,0.579014,,,27,681,,
11792,43549662,3-Cl-AHPC,ADAM32,All,pancan,0.829108,-0.215846,,,75,633,,
11793,43549663,3-Cl-AHPC,RPIA,All,pancan,0.982812,-0.0215438,,,11,697,,
11794,43549664,3-Cl-AHPC,BCAP29,All,pancan,0.731923,-0.342569,,,29,679,,
11795,43549665,3-Cl-AHPC,FRMPD4,All,pancan,0.591798,-0.536233,,,47,661,,
11796,43549666,3-Cl-AHPC,CCDC190,All,pancan,0.569534,-0.568738,,,16,692,,
11797,43549667,3-Cl-AHPC,CENPM,All,pancan,0.99348,0.00817179,,,11,697,,
11798,43549668,3-Cl-AHPC,MCM4,All,pancan,0.0957656,-1.66574,,,38,670,,
11799,43549669,3-Cl-AHPC,GDF6,All,pancan,0.408028,-0.827369,,,30,678,,
11800,43549670,3-Cl-AHPC,GNPTG,All,pancan,0.0636526,-1.85461,,,10,698,,
11801,43549671,3-Cl-AHPC,GP9,All,pancan,0.823064,0.223606,,,54,654,,
11802,43549672,3-Cl-AHPC,RUNX1,All,pancan,0.737671,-0.334939,,,20,688,,
11803,43549673,3-Cl-AHPC,NANOGP8,All,pancan,0.195494,-1.2945,,,16,692,,
11804,43549674,3-Cl-AHPC,SNCAIP,All,pancan,0.214507,-1.24127,,,36,672,,
11805,43549675,3-Cl-AHPC,REG3G,All,pancan,0.956282,0.0548196,,,48,660,,
11806,43549676,3-Cl-AHPC,ZNF20,All,pancan,0.319981,-0.994497,,,23,685,,
11807,43549677,3-Cl-AHPC,PRC1,All,pancan,0.827979,0.217294,,,24,684,,
11808,43549678,3-Cl-AHPC,ZNF687,All,pancan,0.277268,-1.08648,,,45,663,,
11809,43549679,3-Cl-AHPC,CD14,All,pancan,0.254227,1.14014,,,26,682,,
11810,43549680,3-Cl-AHPC,DTX2,All,pancan,0.357066,0.92097,,,48,660,,
11811,43549681,3-Cl-AHPC,TECRL,All,pancan,0.193481,-1.30035,,,39,669,,
11812,43549682,3-Cl-AHPC,MED8,All,pancan,0.0147418,-2.43866,,,21,687,,
11813,43549683,3-Cl-AHPC,CEP57L1,All,pancan,0.815836,-0.232904,,,20,688,,
11814,43549684,3-Cl-AHPC,PIK3CA,All,pancan,0.830369,-0.214228,,,84,624,,
11815,43549685,3-Cl-AHPC,SPTLC2,All,pancan,0.0481835,-1.97575,,,16,692,,
11816,43549686,3-Cl-AHPC,SLC13A2,All,pancan,0.0714392,-1.80268,,,40,668,,
11817,43549687,3-Cl-AHPC,FAM155A,All,pancan,0.80704,-0.244247,,,26,682,,
11818,43549688,3-Cl-AHPC,C2CD3,All,pancan,0.633113,-0.477351,,,101,607,,
11819,43549689,3-Cl-AHPC,APOL6,All,pancan,0.470954,0.720928,,,24,684,,
11820,43549690,3-Cl-AHPC,APBA3,All,pancan,0.573489,-0.56292,,,36,672,,
11821,43549691,3-Cl-AHPC,TNS4,All,pancan,0.05685,-1.90446,,,54,654,,
11822,43549692,3-Cl-AHPC,AIG1,All,pancan,0.187191,-1.31893,,,10,698,,
11823,43549693,3-Cl-AHPC,CYP4F11,All,pancan,0.223957,1.21607,,,27,681,,
11824,43549694,3-Cl-AHPC,PRAG1,All,pancan,0.244998,-1.16259,,,95,613,,
11825,43549695,3-Cl-AHPC,DTD2,All,pancan,0.471331,-0.720316,,,12,696,,
11826,43549696,3-Cl-AHPC,SLC4A4,All,pancan,0.315258,-1.00425,,,56,652,,
11827,43549697,3-Cl-AHPC,CRP,All,pancan,0.573289,-0.563214,,,13,695,,
11828,43549698,3-Cl-AHPC,DKK1,All,pancan,0.130898,-1.51057,,,18,690,,
11829,43549699,3-Cl-AHPC,MYO6,All,pancan,0.238826,-1.17793,,,39,669,,
11830,43549700,3-Cl-AHPC,ERV3-1,All,pancan,0.651292,-0.451969,,,29,679,,
11831,43549701,3-Cl-AHPC,FMO4,All,pancan,0.0782909,-1.76069,,,24,684,,
11832,43549702,3-Cl-AHPC,VSIG4,All,pancan,0.286196,-1.0665,,,33,675,,
11833,43549703,3-Cl-AHPC,EPB41,All,pancan,0.864759,0.170319,,,40,668,,
11834,43549704,3-Cl-AHPC,GPR135,All,pancan,0.965748,-0.0429422,,,53,655,,
11835,43549705,3-Cl-AHPC,UBL7,All,pancan,0.880058,-0.150896,,,12,696,,
11836,43549706,3-Cl-AHPC,RAB3D,All,pancan,0.202133,-1.2755,,,12,696,,
11837,43549707,3-Cl-AHPC,TTC23L,All,pancan,0.410331,-0.82331,,,34,674,,
