,standard_drug_name,cellosaurus_id,dataset,info,n_dosage,min_dosage,max_dosage,IC50,IC90,EC50,Einf,AUC,fitted_mae
707,ABT737,IGR-37,All,"CTRP2,GDSC2",23,0.0011,37.0,5.21879,7.06327,4.29031,0.49722,3.83843,0.0657205
708,ABT737,MDA-MB-157,All,"CTRP2,GDSC2",23,0.0011,37.0,1.97074,6.7934,1.14418,0.813903,24.4754,0.108185
709,ABT737,NCI-H1563,All,"CTRP2,GDSC2",23,0.0011,37.0,2.75106,5.37696,2.47898,0.886659,17.304,0.0550007
710,ABT737,OC314,All,"CTRP2,GDSC2",23,0.0011,37.0,4.24079,5.56953,4.03599,0.832268,7.17988,0.0319615
711,ABT737,UO-31,All,CTRP2,16,0.0011,37.0,2.81075,4.40035,2.76003,0.96496,16.1228,0.117792
712,ABT737,BICR56,All,CTRP2,16,0.0011,37.0,5.28869,11.1612,2.29934,0.492589,11.996,0.0379413
713,ABT737,CAL-33,All,"CTRP2,GDSC2",23,0.0011,37.0,4.60964,6.57345,3.98022,0.66175,6.4426,0.10337
714,ABT737,CALU-1,All,CTRP2,16,0.0011,37.0,6.40465,10.7288,3.37121,0.352673,5.68826,0.0289357
715,ABT737,DMS114,All,"CTRP2,GDSC2",23,0.0011,37.0,7.69348,9.34562,4.67457,0.0354488,0.18047,0.0627886
716,ABT737,EKVX,All,CTRP2,16,0.0011,37.0,7.34958,23.3017,-2.12087,0.426834,22.5405,0.0728616
717,ABT737,HCC1438,All,CTRP2,16,0.0011,37.0,5.1696,7.94284,3.80941,0.507893,5.95125,0.0336108
718,ABT737,HOP-92,All,"CTRP2,GDSC2",23,0.0011,37.0,0.531993,3.77313,0.41311,0.959726,31.4993,0.0633512
719,ABT737,KYM-1,All,"CTRP2,GDSC2",23,0.0011,37.0,4.2174,6.91735,3.43381,0.691541,9.61092,0.0561391
720,ABT737,KYSE-30,All,CTRP2,16,0.0011,37.0,8.42607,13.4376,3.36584,0.196193,3.30747,0.0145816
721,ABT737,KYSE-510,All,CTRP2,16,0.0011,37.0,5.82572,9.79366,3.40849,0.415505,6.44688,0.0250806
722,ABT737,L-428,All,"CTRP2,GDSC2",23,0.0011,37.0,0.826454,2.87769,0.80954,0.990941,29.2031,0.0639578
723,ABT737,MDA-MB-361,All,"CTRP2,GDSC2",23,0.0011,37.0,4.21431,8.22422,2.80943,0.633041,12.1609,0.0672719
724,ABT737,MFE-296,All,"CTRP2,GDSC2",23,0.0011,37.0,6.7612,10.8248,3.56573,0.301739,4.41566,0.0537591
725,ABT737,NU-DHL-1,All,CTRP2,16,0.0011,37.0,-4.96808,-2.05242,-4.96932,0.999533,67.4605,0.038683
726,ABT737,SNB-75,All,CTRP2,16,0.0011,37.0,7.69094,16.2789,1.58148,0.346403,10.761,0.0441433
727,ABT737,SNU-216,All,CTRP2,16,0.0011,37.0,5.88329,10.8377,2.93525,0.425842,8.30574,0.0376481
728,ABT737,BICR16,All,CTRP2,16,0.0011,37.0,7.47541,9.12376,4.67138,0.0465088,0.23759,0.188007
729,ABT737,F-36P,All,CTRP2,16,0.0011,37.0,1.94143,5.90694,1.43074,0.859453,23.5323,0.0872752
730,ABT737,JJN-3,All,"CTRP2,GDSC2",23,0.0011,37.0,6.93429,12.2913,2.98239,0.330162,6.4802,0.133112
731,ABT737,KASUMI-2,All,CTRP2,16,0.0011,37.0,-4.63108,-1.71847,-4.63266,0.999403,65.2711,0.0367076
732,ABT737,KG-1-C,All,CTRP2,16,0.0011,37.0,2.68142,6.06402,2.17764,0.837824,18.6197,0.0844755
733,ABT737,KMS-20,All,CTRP2,16,0.0011,37.0,4.76292,10.5516,2.15769,0.542271,13.6225,0.0578046
734,ABT737,KYSE-150,All,"CTRP2,GDSC2",23,0.0011,37.0,7.18659,8.42967,4.80878,0.0294629,0.112511,0.0907613
735,ABT737,OCI-AML-5,All,CTRP2,16,0.0011,37.0,0.652049,6.02374,-0.00820623,0.86578,32.4276,0.0423463
736,ABT737,PANC08.13,All,"CTRP2,GDSC2",23,0.0011,37.0,7.90386,10.1019,4.48278,0.0633608,0.43544,0.0781952
737,ABT737,SNU-601,All,CTRP2,16,0.0011,37.0,7.78794,9.11388,4.78697,0.0137504,0.0555628,0.0425789
738,ABT737,T-47D,All,"CTRP2,GDSC2",23,0.0011,37.0,7.55563,10.0163,4.3663,0.109588,0.86443,0.0760681
739,ABT737,T84,All,"CTRP2,GDSC2",23,0.0011,37.0,6.69014,11.4816,3.2051,0.336485,5.9411,0.216279
740,ABT737,TE-14,All,CTRP2,16,0.0011,37.0,7.79143,9.64088,4.60666,0.0444682,0.25461,0.108029
741,ABT737,U266B1,All,"CTRP2,GDSC2",23,0.0011,37.0,7.26021,10.5263,4.00293,0.201071,2.21889,0.0910529
742,ABT737,42-MG-BA,All,"CTRP2,GDSC2",23,0.0011,37.0,7.28164,9.09629,4.60407,0.0752256,0.429509,0.0766633
743,ABT737,BT139,All,CTRP2,16,0.0011,37.0,7.35416,16.2287,1.36881,0.370284,12.0431,0.0446187
744,ABT737,BT159,All,CTRP2,16,0.0011,37.0,10.19,23.0374,0.025926,0.299056,12.569,0.0510394
745,ABT737,BT187,All,CTRP2,16,0.0011,37.0,9.40303,19.5653,1.15297,0.287673,9.95582,0.0411834
746,ABT737,BT228,All,CTRP2,16,0.0011,37.0,9.62164,24.2976,-0.954806,0.34061,16.1455,0.0449714
747,ABT737,BT231,All,CTRP2,16,0.0011,37.0,9.32727,22.2386,-0.165947,0.331644,14.273,0.0551448
748,ABT737,BT239,All,CTRP2,16,0.0011,37.0,-3.31176,0.370821,-3.33239,0.993844,56.5083,0.0430842
749,ABT737,BT-474,All,"CTRP2,GDSC2",23,0.0011,37.0,7.31867,8.69453,4.76472,0.033299,0.141021,0.0694523
750,ABT737,G-292CLONEA141B1,All,"CTRP2,GDSC2",23,0.0011,37.0,7.6721,9.67749,4.54661,0.0630786,0.395454,0.13467
751,ABT737,HS766T,All,"CTRP2,GDSC2",23,0.0011,37.0,7.66527,9.07555,4.7576,0.0213282,0.0920192,0.147413
752,ABT737,KMRC-3,All,CTRP2,16,0.0011,37.0,6.3286,10.9239,3.22268,0.369325,6.40491,0.100792
753,ABT737,M-07E,All,CTRP2,16,0.0011,37.0,0.843493,4.34316,0.650244,0.93941,29.6824,0.073583
754,ABT737,NCI-H1651,All,"CTRP2,GDSC2",23,0.0011,37.0,7.72183,10.3835,4.29597,0.111651,0.953693,0.0568244
755,ABT737,SK-BR-3,All,CTRP2,16,0.0011,37.0,6.9141,9.12291,4.42442,0.155026,1.12609,0.045684
756,ABT737,SNU-1033,All,CTRP2,16,0.0011,37.0,7.8797,10.2832,4.40463,0.0800917,0.607255,0.0558909
757,ABT737,URD-B,All,"CTRP2,GDSC2",23,0.0011,37.0,5.15975,6.82042,4.36219,0.516435,3.65177,0.0737776
758,ABT737,AML-193,All,CTRP2,16,0.0011,37.0,0.777001,5.75095,0.214154,0.876319,31.3246,0.0804212
759,ABT737,HGC-27,All,"CTRP2,GDSC2",23,0.0011,37.0,2.20219,3.60615,2.19074,0.991044,20.0364,0.0394877
760,ABT737,HS578BST,All,CTRP2,16,0.0011,37.0,5.67169,9.35035,3.51048,0.431413,6.28496,0.121257
761,ABT737,MALME-3M,All,CTRP2,16,0.0011,37.0,5.28258,21.0318,-2.64087,0.497449,27.3326,0.103331
762,ABT737,HS688(A).T,All,CTRP2,16,0.0011,37.0,5.61186,7.67473,4.29398,0.394458,3.13185,0.0735381
763,ABT737,HUT78,All,CTRP2,16,0.0011,37.0,2.12917,5.59928,1.73384,0.875489,21.8748,0.053681
764,ABT737,UM-SCC-4,All,CTRP2,16,0.0011,37.0,0.191463,5.60066,-0.378463,0.884762,35.0965,0.0756771
765,ABT737,SK-ES-1,All,"CTRP2,GDSC2",23,0.0011,37.0,1.33953,5.55035,0.888295,0.882813,27.2857,0.0546921
766,ABT737,HS888.T,All,CTRP2,16,0.0011,37.0,4.87926,5.87363,4.57374,0.674721,3.37988,0.0490613
767,ABT737,MDA-MB-453,All,"CTRP2,GDSC2",23,0.0011,37.0,4.9965,5.9804,4.63475,0.616699,2.85552,0.083956
768,ABT737,NCI-H660,All,CTRP2,16,0.0011,37.0,-4.54567,-1.70086,-4.54705,0.999466,64.7312,0.0665505
769,ABT737,SAOS-2,All,"CTRP2,GDSC2",23,0.0011,37.0,3.83214,7.0472,2.98821,0.719357,12.3633,0.0560585
770,ABT737,U-BLC1,All,CTRP2,16,0.0011,37.0,1.56447,2.33265,1.56445,0.99997,24.239,0.140437
771,ABT737,BT248,All,CTRP2,16,0.0011,37.0,3.02945,4.9305,2.9003,0.925507,14.9423,0.0963104
772,ABT737,SEM,All,CTRP2,16,0.0011,37.0,-3.65607,-1.21867,-3.65682,0.999662,58.9295,0.0452255
773,ABT737,HS822.T,All,CTRP2,16,0.0011,37.0,6.64462,7.31405,4.9969,0.00891924,0.0181517,0.174889
774,ABT737,HS940.T,All,CTRP2,16,0.0011,37.0,2.3019,3.92264,2.2738,0.980955,19.4294,0.121242
775,ABT737,SK-N-BE(2),All,CTRP2,16,0.0011,37.0,-0.425028,5.18721,-0.933559,0.900781,38.8213,0.0549141
776,ABT737,AU565,All,"CTRP2,GDSC2",23,0.0011,37.0,4.40531,7.29497,3.43891,0.648272,9.13807,0.0823536
777,ABT737,MDA-MB-415,All,"CTRP2,GDSC2",23,0.0011,37.0,-0.895196,2.85248,-0.987813,0.972856,40.8475,0.0717886
778,ABT737,BT131,All,CTRP2,16,0.0011,37.0,4.20906,9.67142,2.09831,0.599266,15.0595,0.0619774
779,ABT737,BT147,All,CTRP2,16,0.0011,37.0,4.2014,11.8876,0.99712,0.571548,19.2988,0.0826939
780,ABT737,BT172,All,CTRP2,16,0.0011,37.0,5.09689,9.05736,3.19091,0.515607,8.68542,0.0408961
781,ABT737,BT216,All,CTRP2,16,0.0011,37.0,4.02985,7.72612,2.87057,0.668455,12.3472,0.0332879
782,ABT737,BT232,All,CTRP2,16,0.0011,37.0,6.20366,8.99438,4.06763,0.313723,3.17973,0.0524743
783,ABT737,BT245,All,CTRP2,16,0.0011,37.0,1.50582,6.69995,0.68112,0.827315,27.4794,0.0935157
784,ABT737,BT271,All,CTRP2,16,0.0011,37.0,4.02395,15.1201,-0.765462,0.558419,25.355,0.0667105
785,ABT737,BT286,All,CTRP2,16,0.0011,37.0,3.2109,9.4854,1.24109,0.668156,20.7511,0.0536043
786,ABT737,BT320,All,CTRP2,16,0.0011,37.0,6.05558,12.4766,2.25472,0.428116,10.7751,0.0843697
787,ABT737,BT328,All,CTRP2,16,0.0011,37.0,7.07109,15.1649,1.68506,0.376277,11.3153,0.0237811
788,ABT737,BT330,All,CTRP2,16,0.0011,37.0,5.91372,14.9586,0.908647,0.457333,16.1416,0.0551358
789,ABT737,BT333,All,CTRP2,16,0.0011,37.0,6.45454,9.5163,3.98418,0.290384,3.17861,0.0645977
790,ABT737,BT340,All,CTRP2,16,0.0011,37.0,3.45674,9.12346,1.65156,0.66365,18.5881,0.0427493
791,ABT737,BT359,All,CTRP2,16,0.0011,37.0,5.03067,8.831,3.24762,0.525818,8.58008,0.0466618
792,ABT737,BT416,All,CTRP2,16,0.0011,37.0,-1.07062,3.23358,-1.22328,0.961055,42.1314,0.0813513
793,ABT737,BT422,All,CTRP2,16,0.0011,37.0,6.7734,12.6304,2.70773,0.357392,7.80401,0.0416654
794,ABT737,BT428,All,CTRP2,16,0.0011,37.0,1.32148,9.3441,-0.593512,0.743613,31.9281,0.055289
795,ABT737,BT440,All,CTRP2,16,0.0011,37.0,7.09731,10.6077,3.87406,0.234756,2.84236,0.0440917
796,ABT737,BT444,All,CTRP2,16,0.0011,37.0,6.62348,7.75839,4.83498,0.0607892,0.215415,0.0514531
797,ABT737,BT482,All,CTRP2,16,0.0011,37.0,6.84183,16.6173,0.802237,0.409288,14.8848,0.0509096
798,ABT737,BT498,All,CTRP2,16,0.0011,37.0,7.07689,8.52665,4.73292,0.0557112,0.251518,0.131323
799,ABT737,BT504,All,CTRP2,16,0.0011,37.0,6.1977,13.4994,1.8565,0.426198,12.0981,0.042431
800,ABT737,2004,All,CTRP2,16,0.0011,37.0,7.18588,17.5532,0.59727,0.396785,15.0196,0.0581056
801,ABT737,ASKA-SS,All,CTRP2,16,0.0011,37.0,6.48132,8.15877,4.61134,0.158963,0.878902,0.681415
802,ABT737,BT012,All,CTRP2,16,0.0011,37.0,6.1748,6.94795,4.95441,0.0604588,0.145928,0.0896268
803,ABT737,BT-16,All,CTRP2,16,0.0011,37.0,6.46922,10.752,3.40482,0.343823,5.45818,0.0516645
804,ABT737,SW982,All,"CTRP2,GDSC2",23,0.0011,37.0,6.45735,9.55434,3.96811,0.292072,3.2375,0.0970969
805,ABT737,SYO-1,All,CTRP2,16,0.0011,37.0,5.7358,14.5101,0.990156,0.467096,16.181,0.0370972
806,ABT737,TM87-16,All,CTRP2,16,0.0011,37.0,7.36991,8.81409,4.7417,0.0360206,0.160346,0.0736466
807,ABT737,TTC-709,All,CTRP2,16,0.0011,37.0,8.35899,16.1066,2.10875,0.290449,7.91116,0.0622813
808,ABT737,YAMATO-SS,All,CTRP2,16,0.0011,37.0,6.87699,13.303,2.4541,0.361197,8.65183,0.140916
809,ABT737,PC-14,All,GDSC2,8,0.0100053,10.0,3.65145,8.09311,1.20509,0.459338,12.3507,0.0194407
810,ABT737,EW-13,All,GDSC2,7,0.0100053,10.0,-1.97816,6.15403,-3.42328,0.807216,51.87,0.0394493
811,ABT737,TC-71,All,GDSC2,7,0.0100053,10.0,-0.00255317,5.4102,-1.03196,0.794052,37.4476,0.0574299
812,ABT737,DIFI,All,GDSC2,7,0.0100053,10.0,1.43846,4.68358,0.782913,0.781643,22.4899,0.0380138
813,ABT737,CL-11,All,GDSC2,7,0.0100053,10.0,1.79131,3.59548,1.56953,0.865771,16.5473,0.0635816
814,ABT737,COLO320HSR,All,GDSC2,7,0.0100053,10.0,0.737222,5.16892,-0.15353,0.782704,30.382,0.0828071
815,ABT737,SNU-C2B,All,GDSC2,8,0.0100053,10.0,5.76159,13.241,0.218729,0.328121,12.7029,0.0414208
816,ABT737,MFM-223,All,GDSC2,8,0.0100053,10.0,2.65538,5.58833,1.59453,0.622305,13.0299,0.0303041
817,ABT737,LS1034,All,GDSC2,7,0.0100053,10.0,3.76141,11.3386,-0.326278,0.468183,20.1986,0.0637135
818,ABT737,HCC2998,All,GDSC2,7,0.0100053,10.0,1.00272,6.23106,-0.335213,0.726046,29.9763,0.033097
819,ABT737,VAL,All,GDSC2,7,0.0100053,10.0,-2.74382,-0.959733,-2.74475,0.999431,60.8084,0.0484775
820,ABT737,RF-48,All,GDSC2,7,0.0100053,10.0,5.02475,15.4299,-1.37816,0.411062,21.2784,0.0632184
821,ABT737,L-540,All,GDSC2,7,0.0100053,10.0,1.93482,6.29258,0.566279,0.668053,21.6866,0.0291516
822,ABT737,CA9-22,All,GDSC2,7,0.0100053,10.0,0.378656,6.25324,-0.984717,0.750419,35.3655,0.0638401
823,ABT737,DOK,All,GDSC2,7,0.0100053,10.0,2.16588,9.77573,-0.912662,0.582681,27.7434,0.0454203
824,ABT737,CAR-1,All,GDSC2,7,0.0100053,10.0,2.39249,4.92464,1.65715,0.691364,13.5909,0.0719608
825,ABT737,GP5D,All,GDSC2,7,0.0100053,10.0,2.67443,6.49988,1.16562,0.591919,15.5769,0.0431392
826,ABT737,BICR10,All,GDSC2,7,0.0100053,10.0,1.73397,6.05618,0.479492,0.691523,22.9395,0.0447458
827,ABT737,RPMI-3460/CS1,All,GDSC2,7,0.0100053,10.0,3.29032,8.33548,0.788766,0.503441,15.8281,0.0458757
828,ABT737,SKN,All,GDSC2,7,0.0100053,10.0,3.90942,8.96261,0.97499,0.436482,13.0035,0.0406085
829,ABT737,PEO1,All,GDSC2,7,0.0100053,10.0,4.52206,8.9598,1.42972,0.355669,8.82824,0.0684735
830,ABT737,OACP4C,All,GDSC2,7,0.0100053,10.0,-0.0197402,3.86273,-0.485768,0.868888,35.6132,0.0474816
831,ABT737,SK-GT-4,All,GDSC2,7,0.0100053,10.0,5.3285,14.5976,-0.743672,0.383279,18.0527,0.0817963
832,ABT737,MRK-NU-1,All,GDSC2,7,0.0100053,10.0,4.19123,6.50132,2.38522,0.304314,3.82799,0.0485221
833,ABT737,OSC-20,All,GDSC2,7,0.0100053,10.0,5.41962,8.82876,2.05771,0.205547,3.57616,0.0708385
834,ABT737,647V,All,GDSC2,7,0.0100053,10.0,6.16034,14.3527,-0.0450163,0.318369,13.1523,0.0514133
835,ABT737,SW837,All,GDSC2,7,0.0100053,10.0,2.05259,5.2486,1.16907,0.705298,17.7972,0.0783818
836,ABT737,A101D,All,GDSC2,7,0.0100053,10.0,1.21468,7.28577,-0.60619,0.681928,30.1929,0.0601175
837,ABT737,8-MG-BA,All,GDSC2,7,0.0100053,10.0,4.26778,7.56838,1.92594,0.347587,6.42739,0.0943166
838,ABT737,H-EMC-SS,All,GDSC2,7,0.0100053,10.0,5.05517,10.0678,1.26116,0.3187,8.65005,0.0414907
839,ABT737,A2058,All,GDSC2,7,0.0100053,10.0,5.75482,14.0433,-0.171644,0.344131,14.5778,0.0489078
840,ABT737,SW1116,All,GDSC2,7,0.0100053,10.0,2.42744,4.83226,1.73463,0.693657,12.9909,0.0505147
841,ABT737,BPH-1,All,GDSC2,7,0.0100053,10.0,4.32565,11.114,0.227511,0.419486,15.9832,0.0503279
842,ABT737,JIYOYE,All,GDSC2,7,0.0100053,10.0,1.60412,6.62367,0.086804,0.679602,25.4813,0.0819209
843,ABT737,CHP-134,All,GDSC2,7,0.0100053,10.0,-0.29624,2.02255,-0.362573,0.968583,36.6209,0.0842593
844,ABT737,SU.86.86,All,GDSC2,7,0.0100053,10.0,3.51188,9.54021,0.369631,0.482698,17.4759,0.0731299
845,ABT737,C-4-I,All,GDSC2,7,0.0100053,10.0,3.07526,7.4961,1.02588,0.530611,15.1101,0.0410361
846,ABT737,EW-18,All,GDSC2,7,0.0100053,10.0,-0.169016,3.5885,-0.563849,0.88507,36.7421,0.0357928
847,ABT737,SK-N-BE(2)-M17,All,GDSC2,7,0.0100053,10.0,3.01732,6.97682,1.23482,0.542159,14.0429,0.0567517
848,ABT737,GOTO,All,GDSC2,7,0.0100053,10.0,4.4976,11.7567,0.0397457,0.411963,16.4848,0.0869229
849,ABT737,HEP-G2/C3A,All,GDSC2,7,0.0100053,10.0,5.24866,6.524,2.9092,0.0349097,0.206973,0.0696696
850,ABT737,CADO-ES1,All,GDSC2,7,0.0100053,10.0,-1.08035,6.3967,-2.56848,0.784767,46.37,0.0285389
851,ABT737,BALL-1,All,GDSC2,7,0.0100053,10.0,-5.07349,-3.69448,-5.07349,0.999998,83.7524,0.0180226
852,ABT737,SIHA,All,GDSC2,7,0.0100053,10.0,3.58638,6.16593,2.11386,0.443922,6.91183,0.0714559
853,ABT737,BB49-HNC,All,GDSC2,7,0.0100053,10.0,3.30434,11.0582,-0.560876,0.501246,22.5822,0.0580448
854,ABT737,HC-1,All,GDSC2,7,0.0100053,10.0,0.092178,6.19985,-1.25874,0.761677,37.6353,0.0806267
855,ABT737,TK[HUMANBRAINLYMPHOMA],All,GDSC2,7,0.0100053,10.0,-1.47648,0.348963,-1.48162,0.996907,48.1618,0.0504438
856,ABT737,EVSA-T,All,GDSC2,7,0.0100053,10.0,4.33168,8.74341,1.3997,0.37686,9.44522,0.0835037
857,ABT737,NEC8,All,GDSC2,7,0.0100053,10.0,5.55006,15.0063,-0.783503,0.373385,17.7185,0.068895
858,ABT737,HEY,All,GDSC2,7,0.0100053,10.0,5.6603,8.12576,2.47643,0.110666,1.32043,0.068015
859,ABT737,CAL-27,All,GDSC2,7,0.0100053,10.0,2.8011,5.3224,1.86025,0.611561,10.8859,0.0921866
860,ABT737,ASH-3,All,GDSC2,7,0.0100053,10.0,1.8283,3.47523,1.64758,0.880028,15.9499,0.0419468
861,ABT737,TE-4,All,GDSC2,7,0.0100053,10.0,6.1371,15.6125,-0.664881,0.342358,15.9579,0.0445325
862,ABT737,VA-ES-BJ,All,GDSC2,7,0.0100053,10.0,4.70027,11.0678,0.528991,0.383287,13.482,0.111001
863,ABT737,EBC-1,All,GDSC2,7,0.0100053,10.0,0.421871,2.2919,0.367276,0.967938,29.3786,0.092143
864,ABT737,ES-2,All,GDSC2,7,0.0100053,10.0,4.49225,11.0503,0.384425,0.40321,14.7513,0.0817242
865,ABT737,ES4,All,GDSC2,7,0.0100053,10.0,1.66645,8.90071,-0.943934,0.62312,29.694,0.0588988
866,ABT737,ETK-1,All,GDSC2,7,0.0100053,10.0,3.84375,8.81931,0.995088,0.442644,13.0631,0.10591
867,ABT737,NCI-H2373,All,GDSC2,7,0.0100053,10.0,3.37447,6.9295,1.56174,0.491882,10.9595,0.0817356
868,ABT737,NCI-H2369,All,GDSC2,7,0.0100053,10.0,4.84712,12.9035,-0.264806,0.397482,17.073,0.110881
869,ABT737,RC-K8,All,GDSC2,7,0.0100053,10.0,-1.16961,2.25333,-1.33487,0.947008,45.4653,0.0543905
870,ABT737,EW-1,All,GDSC2,7,0.0100053,10.0,-0.0931623,3.38681,-0.422983,0.896252,35.7595,0.0364906
871,ABT737,PL4,All,GDSC2,7,0.0100053,10.0,2.62832,8.50168,0.133512,0.564508,21.4755,0.0591129
872,ABT737,NH-12,All,GDSC2,7,0.0100053,10.0,-4.32165,2.2523,-4.75389,0.927891,67.5829,0.0566525
873,ABT737,RH30,All,GDSC2,7,0.0100053,10.0,4.3035,8.92104,1.29231,0.385309,10.1477,0.0808346
874,ABT737,HUH-1,All,GDSC2,7,0.0100053,10.0,3.17406,6.30247,1.70671,0.52594,10.6504,0.0335664
875,ABT737,ALL-PO,All,GDSC2,7,0.0100053,10.0,-5.80574,-2.52527,-5.81233,0.997792,84.865,0.0222637
876,ABT737,COLO792,All,GDSC2,7,0.0100053,10.0,0.211658,3.49219,-0.120385,0.889258,32.8192,0.0522456
877,ABT737,ESO-51,All,GDSC2,7,0.0100053,10.0,3.26021,6.29675,1.78278,0.511162,9.91521,0.028595
878,ABT737,NCI-H2591,All,GDSC2,7,0.0100053,10.0,3.68507,10.0586,0.251245,0.468743,17.5958,0.0921699
879,ABT737,ARH-77,All,GDSC2,7,0.0100053,10.0,-0.335104,4.66338,-1.10178,0.833071,39.4844,0.0461587
880,ABT737,ME-180,All,GDSC2,7,0.0100053,10.0,2.55997,5.06991,1.75315,0.660837,12.3914,0.0429647
881,ABT737,EGI-1,All,GDSC2,7,0.0100053,10.0,2.96385,5.43877,1.95205,0.578813,9.77156,0.0607127
882,ABT737,NCI-H513,All,GDSC2,7,0.0100053,10.0,4.97139,9.36455,1.5399,0.304709,7.23173,0.0797824
883,ABT737,GI-ME-N,All,GDSC2,7,0.0100053,10.0,6.02458,8.66948,2.42544,0.0957644,1.21568,0.0632283
884,ABT737,EW-16,All,GDSC2,7,0.0100053,10.0,2.37889,6.66438,0.811832,0.618576,18.6741,0.0684435
885,ABT737,AM-38,All,GDSC2,7,0.0100053,10.0,1.45089,7.09606,-0.285267,0.674421,27.8504,0.0414093
886,ABT737,NB(TU)1,All,GDSC2,7,0.0100053,10.0,-1.70834,2.63061,-1.99561,0.927392,50.4081,0.0222474
887,ABT737,SW1463,All,GDSC2,7,0.0100053,10.0,4.19981,10.1596,0.604305,0.419785,14.3218,0.0606429
888,ABT737,LN-405,All,GDSC2,7,0.0100053,10.0,4.67311,10.3167,0.876668,0.371437,11.6552,0.0729584
889,ABT737,NCI-H2228,All,GDSC2,7,0.0100053,10.0,4.63233,10.2133,0.897906,0.37381,11.6323,0.0709412
890,ABT737,SK-MM-2,All,GDSC2,7,0.0100053,10.0,-6.84591,-4.80971,-6.84594,0.999983,94.5162,0.0204296
891,ABT737,CESS,All,GDSC2,7,0.0100053,10.0,0.660563,7.70001,-1.34737,0.696501,35.2035,0.0556074
892,ABT737,HTC-C3,All,GDSC2,7,0.0100053,10.0,2.42219,4.83733,1.72706,0.69393,13.0564,0.0774718
893,ABT737,HT-3,All,GDSC2,7,0.0100053,10.0,5.0921,15.9306,-1.5748,0.411236,21.8366,0.0764064
894,ABT737,KP-1N,All,GDSC2,7,0.0100053,10.0,5.277,8.37391,2.17908,0.19987,3.15085,0.061988
895,ABT737,KOPN-8,All,GDSC2,7,0.0100053,10.0,-3.44769,1.2821,-3.62558,0.958704,64.4322,0.0654289
896,ABT737,ATN-1,All,GDSC2,7,0.0100053,10.0,-2.85198,0.668807,-2.91857,0.979224,60.8508,0.0204896
897,ABT737,DG-75,All,GDSC2,7,0.0100053,10.0,3.40306,7.96263,1.06883,0.490227,13.8674,0.0502746
898,ABT737,KMOE-2,All,GDSC2,7,0.0100053,10.0,0.279054,2.64176,0.159059,0.944263,31.1371,0.0809737
899,ABT737,JSC-1,All,GDSC2,7,0.0100053,10.0,4.41807,10.6526,0.525195,0.404605,14.1931,0.0417656
900,ABT737,KYSE-50,All,GDSC2,7,0.0100053,10.0,2.5231,11.0489,-1.22594,0.551286,27.6988,0.0699099
901,ABT737,HEC-1,All,GDSC2,7,0.0100053,10.0,2.04668,4.53125,1.48212,0.755425,15.9746,0.0299519
902,ABT737,M14,All,GDSC2,7,0.0100053,10.0,5.27539,16.8449,-1.88863,0.408302,22.5009,0.0591071
903,ABT737,LB996-RCC,All,GDSC2,7,0.0100053,10.0,0.90881,3.76492,0.555372,0.86488,26.0704,0.0707229
904,ABT737,IMR-5,All,GDSC2,7,0.0100053,10.0,0.319987,3.28198,0.0566471,0.902636,31.4335,0.0492661
905,ABT737,HUO9,All,GDSC2,7,0.0100053,10.0,-0.772758,5.90297,-2.04424,0.793755,44.0089,0.0558229
906,ABT737,NCI-H446,All,GDSC2,7,0.0100053,10.0,1.66727,5.9232,0.474428,0.701459,23.2326,0.0251156
907,ABT737,NCI-H1417,All,GDSC2,7,0.0100053,10.0,-4.45522,-2.1738,-4.45638,0.999442,76.8547,0.0464111
908,ABT737,SW872,All,GDSC2,7,0.0100053,10.0,3.85158,7.82231,1.49646,0.427249,10.0523,0.0665276
909,ABT737,WM35,All,GDSC2,7,0.0100053,10.0,4.36009,10.3375,0.6373,0.405737,13.7336,0.0462996
910,ABT737,SISO,All,GDSC2,7,0.0100053,10.0,4.88902,12.5648,-0.067445,0.389697,16.0426,0.0472634
911,ABT737,UMC-11,All,GDSC2,7,0.0100053,10.0,1.41095,4.10943,0.978611,0.825779,21.5186,0.0969857
912,ABT737,SK-MG-1,All,GDSC2,7,0.0100053,10.0,4.65928,13.5675,-0.733463,0.418275,19.611,0.0709299
913,ABT737,SKN-3,All,GDSC2,7,0.0100053,10.0,4.7415,11.0807,0.552563,0.379415,13.2586,0.0681529
914,ABT737,SW780,All,GDSC2,7,0.0100053,10.0,2.30793,4.05087,1.95669,0.782159,12.1313,0.0668133
915,ABT737,OVCA420,All,GDSC2,7,0.0100053,10.0,3.16954,11.4632,-0.876389,0.510091,24.313,0.0341999
916,ABT737,WM278,All,GDSC2,7,0.0100053,10.0,0.370052,5.73987,-0.775046,0.769918,34.6819,0.0557235
917,ABT737,OACM5.1C,All,GDSC2,7,0.0100053,10.0,4.69159,8.01884,1.99322,0.288129,5.15601,0.0704194
918,ABT737,KARPAS-231,All,GDSC2,7,0.0100053,10.0,-3.93758,-2.42883,-3.93762,0.999974,72.7174,0.0331062
919,ABT737,A-704,All,GDSC2,7,0.0100053,10.0,-0.374781,5.39392,-1.42042,0.803455,40.547,0.0790744
920,ABT737,MC/CAR,All,GDSC2,7,0.0100053,10.0,-1.7851,0.41945,-1.79739,0.99388,51.2322,0.0646253
